SCORE_DATE,COMPANY_ID,SCORE,SCORE_TYPE
2019-08-18 23:28:51,VL5I4KNNL2CX,5,Y
2024-11-14 23:28:51,VL5I4KNNL2CX,2,Y
2024-11-19 23:28:51,VL5I4KNNL2CX,0,Y
2024-12-30 23:28:51,VL5I4KNNL2CX,5,Y
2023-07-26 23:28:51,VL5I4KNNL2CX,2,X
2024-10-10 23:28:51,VL5I4KNNL2CX,4,Y
2016-08-19 23:28:51,VL5I4KNNL2CX,1,X
2015-03-14 23:28:51,VL5I4KNNL2CX,2,Y
2024-10-19 23:28:51,VL5I4KNNL2CX,2,X
2017-03-07 23:28:51,VL5I4KNNL2CX,0,X
2017-02-09 23:28:51,VL5I4KNNL2CX,5,X
2023-12-25 23:28:51,VL5I4KNNL2CX,0,X
2020-05-15 23:28:51,VL5I4KNNL2CX,0,X
2021-03-17 23:28:51,VL5I4KNNL2CX,0,Y
2019-08-24 23:28:51,VL5I4KNNL2CX,2,Y
2017-05-15 23:28:51,VL5I4KNNL2CX,1,Y
2020-03-02 23:28:51,VL5I4KNNL2CX,1,Y
2016-03-11 23:28:51,VL5I4KNNL2CX,4,X
2021-06-26 23:28:51,VL5I4KNNL2CX,4,Y
2015-02-25 23:28:51,VL5I4KNNL2CX,1,X
2020-03-22 23:28:51,VL5I4KNNL2CX,0,Y
